userID,Age_Month,Age_Years,Brand,F_Colors,F_Hobbies,F_Musician,F_SportsTeam,Name,Gender,Shirts_Size,Pants_Size
455,0,1,5,53,48,26,34,Eric Sullivan,3,45,10
456,2,0,2,89,57,88,10,Patricia Murillo,2,83,75
457,1,1,3,92,25,86,25,Angela Brown,1,53,15
458,5,2,5,22,75,3,4,Deborah Shaffer,2,73,14
459,0,0,4,9,85,87,50,Ryan Olson,2,45,41
460,2,0,4,88,54,6,78,Michael Nguyen,3,11,54
461,3,2,3,11,61,16,30,Gerald Pena,1,92,93
462,1,5,3,47,57,57,66,Tom Johnson,2,98,6
463,2,1,3,94,21,25,37,Christopher Jones,2,30,30
464,2,0,5,85,59,19,100,Cory Hansen,3,71,46
465,4,1,1,32,82,17,43,Stephanie Bishop,3,14,90
466,2,0,4,55,89,15,33,Michael Campbell,1,89,32
467,4,3,1,86,81,94,93,Jack Powers,1,67,86
468,5,4,3,65,36,63,14,Timothy Bennett,2,70,27
469,5,2,2,84,24,41,49,Cynthia Calderon,1,100,72
470,3,0,5,96,8,37,24,Connor Walker,3,65,97
471,4,5,5,73,82,43,43,Terry Macdonald,2,100,53
472,0,1,5,75,3,99,14,Misty Acosta,3,62,91
473,2,5,2,31,46,37,60,Adam Briggs,1,56,87
474,0,4,4,85,83,61,85,Daniel Taylor,2,40,72
475,2,0,3,83,89,21,71,Jenna Miller,3,100,97
476,0,5,3,73,45,35,10,Ashley Williams,2,16,27
477,5,4,2,70,74,39,73,Heather Vance,3,15,9
478,0,0,4,11,11,66,77,Kenneth Guerra DDS,1,21,88
479,3,1,4,17,13,49,79,William Burns,3,8,61
480,4,0,1,9,78,36,1,Brandy Gardner,2,26,97
481,0,2,3,78,79,24,1,Shannon Lynch,3,28,13
482,2,0,1,5,71,30,36,Thomas Lloyd,2,39,5
483,5,1,2,86,89,69,42,Diana Johns,2,43,11
484,3,5,3,85,33,40,62,Ann Hughes,1,68,17
485,5,0,5,62,65,32,64,Tracy Le,1,47,44
486,3,3,5,82,28,74,9,Jeffrey Rose,3,15,79
487,2,1,3,13,43,75,92,Gregory Fernandez,1,4,75
488,1,3,4,27,27,53,39,Samantha Schneider,1,80,92
489,5,5,4,9,70,1,31,Bonnie Anderson,3,42,48
490,0,3,2,1,7,74,53,Joel Smith,3,38,30
491,1,5,4,82,79,9,23,Diane Mcdonald,2,67,34
492,4,2,1,79,29,1,34,Michael Wagner,2,38,92
493,4,2,3,56,8,60,71,Charles Finley,2,2,35
494,3,2,4,3,86,51,88,Curtis Black,1,65,84
495,5,0,5,87,38,93,88,Russell Smith,1,24,51
496,3,5,1,92,46,19,42,Rebecca Blevins DDS,1,86,60
497,0,3,2,4,31,78,94,Timothy Robinson,1,62,78
498,4,0,4,10,4,75,57,Kimberly Sloan,2,92,17
499,3,1,4,2,15,49,62,Rebecca Lopez,1,14,80
500,3,5,2,74,83,64,59,Robert Hall,1,93,37
501,5,1,2,5,50,26,46,Kelly Roberson,1,32,63
502,0,2,1,40,54,63,92,Mary Obrien,3,97,21
503,2,5,5,46,20,22,6,Kayla Preston,1,83,1
504,4,1,2,43,24,85,7,Drew Martin,2,48,47
505,0,1,1,57,17,45,50,Sierra Flores,1,96,90
506,3,3,5,31,18,8,76,Kyle Hunter,2,49,26
507,3,5,1,92,50,16,65,William Wright,3,86,60
508,4,0,5,20,54,65,93,Dr. Willie James,1,15,5
509,5,0,3,86,34,73,93,Lisa Wilson,1,75,24
510,1,4,3,64,27,88,22,Adam Estes,3,11,85
511,4,4,5,26,24,8,74,Kevin Williams,3,65,87
512,2,1,2,24,69,73,53,Judy Harris,1,43,91
513,5,1,1,32,83,53,99,Daisy Torres,3,35,26
514,4,3,3,48,42,31,81,Kristin Silva,1,8,68
515,5,4,5,45,55,99,60,Jaime Walters,1,73,41
516,2,0,1,53,17,33,91,Angela Holloway,3,82,65
517,3,3,2,46,18,58,2,Robert Russell,1,45,13
518,4,1,3,86,60,95,61,Tiffany Abbott,1,14,84
519,2,1,3,74,59,64,58,James Torres,3,47,34
520,4,2,5,49,63,95,43,Briana Larsen,3,67,94
521,3,1,4,79,62,71,40,Matthew Cortez,2,70,9
522,5,4,5,28,38,59,39,Patricia Brown,3,58,24
523,0,1,1,98,59,9,42,Casey Ewing,1,11,49
524,1,3,1,20,32,4,41,Joshua Smith Jr.,3,69,79
525,3,4,4,62,56,7,53,Mackenzie Kerr,2,82,58
526,2,4,4,54,4,73,35,Karina Rangel,2,27,51
527,2,2,2,26,65,99,44,Brooke Garcia,1,97,74
528,1,5,3,8,59,62,17,Madison Sanford,1,53,31
529,2,0,5,27,60,72,40,Timothy Avila,3,56,14
530,3,5,3,2,94,5,22,David Diaz,1,65,54
531,3,0,3,1,35,100,62,Jessica Collins,2,84,40
532,5,0,4,52,26,53,49,Christopher Bell,2,25,48
533,4,4,2,64,54,68,7,Christina Jones,1,25,73
534,2,5,2,13,11,83,79,Isaac Howard,2,67,24
535,1,1,5,53,30,13,50,Julie Butler,2,57,79
536,3,1,1,11,11,78,62,Melanie Glover,2,79,57
537,3,2,4,20,96,1,51,Rebecca Daniels,1,38,3
538,2,5,2,3,49,2,72,Jennifer Garcia,1,92,70
539,5,4,2,26,59,49,26,Robert Holland,1,69,52
540,5,5,4,28,44,91,83,Ryan Melton,3,55,96
541,3,5,5,4,97,78,95,Dana Williams,3,35,56
542,5,0,4,12,81,41,92,Jane King,1,16,51
543,0,2,2,65,51,81,60,Raymond Evans,1,58,26
544,1,0,2,65,95,45,62,Mary Bennett,1,22,18
545,2,0,2,29,62,7,33,Lindsay Whitehead,2,52,11
546,1,3,4,62,49,52,19,Rebecca Hughes,3,12,65
547,1,3,5,25,67,75,70,Jonathan Cunningham,1,64,88
548,0,4,1,64,75,10,81,Bradley Campbell,3,87,69
549,3,5,2,37,7,28,61,Matthew Coleman,1,38,26
550,2,5,5,3,21,98,43,Amanda Mcintosh,3,83,8
551,0,4,2,86,60,99,76,Leslie Franklin,3,78,15
552,2,5,5,62,8,64,24,Victor Hooper,2,60,3
553,0,4,5,61,19,18,21,Dr. Megan Palmer,1,72,65
554,2,5,1,29,10,4,66,Mike Johnson,1,75,92
555,0,1,3,43,36,39,38,Jacob Weaver,3,7,72
556,2,2,3,89,23,77,60,Paula Payne,2,45,68
557,3,2,2,6,59,9,62,Cassandra Flores,2,60,93
558,3,4,3,75,78,97,34,Mary Moore,3,8,71
559,3,5,2,18,28,61,95,Dr. James Munoz,1,52,84
560,1,2,5,71,64,81,26,David Dyer,1,66,59
561,5,3,1,30,33,39,76,Kenneth Harris,2,91,46
562,2,2,3,7,78,41,35,Tonya Brooks,2,77,57
563,0,1,5,72,10,67,70,Jillian Smith,3,80,37
564,0,4,3,25,59,58,76,Terry Flores,1,74,88
565,5,0,2,11,42,39,55,Jose Walton,2,37,74
566,5,0,1,15,72,74,22,Benjamin Osborn,3,3,36
567,4,3,3,78,19,60,52,Eric Black,3,15,8
568,4,1,3,80,69,83,32,Patricia Daniel,3,64,41
569,0,0,3,71,78,84,92,Tracy Lynch,3,37,6
570,0,1,1,16,75,36,79,Taylor Hoffman,1,89,23
571,2,5,5,49,29,44,39,Jeremy Galvan,1,99,85
572,2,4,2,24,25,6,92,Lauren Bailey,1,55,61
573,3,1,1,20,16,83,44,Jennifer Rubio,3,22,7
574,3,0,4,88,54,62,27,Jimmy Steele,2,93,8
575,2,5,2,22,78,58,84,Gregg Bates,1,70,34
576,5,2,3,8,74,95,15,Kimberly Turner,2,96,29
577,3,4,5,53,7,15,8,Valerie Ellison,2,44,96
578,0,5,4,53,42,84,67,Melissa Pacheco,3,6,79
579,2,1,1,48,57,72,41,Steven Perez,1,51,22
580,4,0,5,12,45,76,67,Robert Ramirez,3,28,61
581,2,2,1,28,75,35,51,Mark Thomas,1,84,86
582,3,4,2,39,25,45,82,Daniel Schwartz,3,14,2
583,2,0,1,48,55,19,34,Robert Smith,1,70,16
584,2,5,5,76,41,97,70,Katelyn Gillespie,1,62,67
585,0,4,4,12,41,34,77,Kelsey Hardy,3,42,91
586,0,2,5,7,47,90,15,Tonya Kemp,3,73,14
587,2,2,1,85,6,72,53,Michael Sanchez,1,8,37
588,2,4,1,78,60,87,94,Gina Anderson,2,38,21
589,1,2,1,87,53,75,6,James Alexander,1,1,67
590,2,1,4,38,29,28,62,Jennifer Collier,1,33,59
591,3,5,3,2,49,95,18,Anthony Cox,1,6,46
592,1,4,3,1,46,48,79,William Howell,2,58,70
593,4,3,1,68,85,40,85,Scott Spencer,3,57,56
594,4,0,3,19,62,58,92,Nichole Ward,1,10,32
595,0,3,5,26,96,75,65,Taylor Garcia,2,10,51
596,3,0,2,75,83,52,41,Stephanie Adams,3,76,30
597,5,4,2,36,57,40,47,Theresa Zhang,2,90,32
598,1,3,5,24,55,10,18,Andrew Castillo,3,32,59
599,3,5,1,34,34,99,80,Michelle Wagner,1,18,30
600,4,5,3,97,46,48,38,Marissa Patel,1,92,76
601,5,2,4,64,100,44,28,Chelsey Jackson,2,48,100
602,4,3,1,49,51,59,33,Patrick Ingram,2,33,34
603,5,0,3,91,54,43,78,Nathan Phelps,2,51,73
604,0,5,3,80,16,85,4,Charles Rodriguez,2,45,86
605,5,1,3,31,56,14,31,Mary Flores,1,21,70
606,4,0,5,86,68,14,64,Chase Lloyd,2,95,84
607,3,0,4,91,76,13,6,Kelly Nichols,1,10,15
608,1,3,2,100,83,96,67,Larry Lopez,2,2,3
609,4,3,5,8,43,15,93,Lori Beck,1,59,54
610,0,2,2,34,86,17,45,Brent Russo,1,95,26
611,1,0,1,74,94,1,45,Diana Padilla,1,31,77
612,1,0,4,33,77,81,13,Jesse Washington,3,90,19
613,5,0,3,67,4,53,16,Cody Armstrong,3,90,36
614,0,5,4,29,5,4,56,Steven Allison,2,42,77
615,5,0,1,9,26,49,100,Jessica Davis,3,17,6
616,0,0,5,57,9,56,19,Mary Smith,3,53,69
617,1,2,5,40,66,58,72,Noah Horne,1,92,100
618,3,0,3,91,75,4,94,Scott Merritt,1,43,54
619,1,5,4,64,77,97,93,Travis Vance,2,33,81
620,3,4,1,14,19,82,91,Sarah Barber,1,7,35
621,2,5,3,85,25,23,43,Raymond Freeman,1,81,31
622,0,1,4,8,29,76,89,Maria Ellison,3,66,75
623,4,0,2,26,6,47,18,Nicholas Richardson,2,25,62
624,0,0,2,63,36,49,97,John Zamora,2,10,72
625,3,4,1,23,46,4,21,Adam Sherman,2,15,23
626,0,2,2,78,66,80,79,Kimberly Obrien,3,63,38
627,3,5,3,85,64,63,87,Audrey Edwards,2,21,62
628,0,3,1,33,26,36,70,Jessica Wilkinson,2,91,79
629,5,5,3,89,74,65,14,Arthur Bullock,1,38,31
630,3,0,2,59,45,57,52,Christopher Mann,1,61,75
631,1,1,1,87,27,7,50,Pamela Bennett,3,92,94
632,2,4,4,2,65,10,41,Marcus Sparks,2,48,68
633,5,3,5,84,53,28,68,Cameron Gross,2,3,71
634,0,4,1,45,52,90,33,Heather Wright,2,44,4
635,5,0,3,97,68,90,16,Julie Green,3,19,9
636,2,1,1,9,13,87,29,Danielle Nguyen MD,2,76,7
637,4,1,5,88,47,24,55,Russell Shaw,2,52,64
638,1,5,2,10,87,51,43,Jade Patterson,2,5,32
639,5,2,1,10,54,47,71,Amber Jones,1,79,77
640,0,3,1,88,48,53,92,Amanda Brown,1,22,41
641,4,2,2,44,71,19,6,Margaret Mendoza,1,64,53
642,0,2,4,31,100,55,25,Dr. Allen Hernandez,1,69,32
643,4,5,2,58,58,41,7,Lauren Arroyo,3,79,97
644,4,5,4,76,94,32,53,Nancy Martin,3,39,40
645,2,0,5,9,11,62,5,Susan Ferrell,1,68,43
646,5,3,2,66,52,84,81,Tyler Cochran,1,4,22
647,3,4,5,42,46,73,86,Vanessa Turner,1,89,41
648,3,2,1,85,81,14,22,Kristina Richardson,3,6,73
649,3,1,4,64,18,28,32,Rebecca Pennington,1,6,29
650,4,2,4,6,42,51,95,Christopher Ferguson,2,38,24
651,0,2,5,75,57,38,21,Diane Rodriguez,1,44,50
652,3,1,2,76,91,3,17,Amber Collins,1,25,35
653,1,4,3,49,76,59,61,Alexis Long,2,72,15
654,2,0,4,94,27,66,58,Zachary Cain,1,89,73
655,4,3,1,33,55,36,97,Veronica Farley,1,39,100
656,2,4,5,45,10,64,80,Danielle Sanchez,3,38,66
657,2,2,4,50,22,29,50,Alexandria Bentley,3,35,95
658,1,1,3,35,40,54,44,James Rivers,1,46,55
659,4,0,5,37,51,90,68,Patricia Schmitt,3,75,75
660,3,3,5,4,19,30,77,Wesley Lewis,1,67,97
661,3,5,3,60,44,55,43,Charles Monroe,1,42,41
662,3,3,5,60,67,5,24,Brian Richardson,3,2,91
663,4,3,5,45,96,78,34,Rachel Kirk,3,72,12
664,5,0,5,32,10,64,65,Christina Frazier,1,37,82
665,1,5,4,47,82,84,52,Bobby Bartlett,2,23,43
666,0,1,4,76,90,16,84,Michele Anderson,1,27,3
667,4,4,4,94,54,35,9,Daniel Andrews,3,49,61
668,2,3,4,69,61,3,50,Lauren Parsons,1,7,86
669,4,5,4,5,29,71,52,Caroline Hill,2,17,92
670,3,1,4,69,2,98,71,Shane Wu,3,10,15
671,3,4,2,61,55,8,8,Kathleen Dunlap,3,33,37
672,1,3,3,68,76,4,17,Thomas Lopez,1,35,2
673,2,5,1,71,80,95,69,Sandra Gomez,3,91,94
674,4,2,1,74,65,32,22,Arthur Mcdonald,2,92,82
675,0,1,5,70,35,70,98,Jamie Keller,3,63,78
676,5,4,1,89,70,6,100,Ronald Smith,2,48,46
677,3,4,5,38,97,53,30,Christopher Keller,1,12,58
678,2,2,3,37,75,20,44,Brian Alvarado,3,44,25
679,4,4,2,24,96,37,24,Matthew Mclaughlin,1,17,70
680,4,5,4,2,86,29,53,Christopher Grant,1,56,29
681,1,1,2,64,82,10,48,Marcus Harrison,1,42,100
682,1,0,1,37,91,53,33,Melinda Garrett,2,22,71
683,0,2,3,34,80,96,10,Mrs. Carrie Smith,3,16,16
684,1,1,3,10,73,84,25,Theresa Estrada,1,8,27
685,4,2,5,62,95,74,16,Paul Henderson,3,48,55
686,5,0,2,37,50,37,12,Glenn Mckinney,1,27,98
687,5,4,3,78,18,48,45,John Martinez,3,82,93
688,2,2,2,68,51,100,44,Timothy Jackson,1,18,73
689,0,3,4,88,94,7,56,Alexis Henderson,3,70,21
690,0,0,4,89,11,11,29,Jennifer West,2,57,7
691,4,4,2,86,20,75,36,Laura Woods,1,45,92
692,1,5,3,99,32,76,7,Isabel Friedman,2,80,2
693,2,5,4,22,90,59,81,Calvin Garza,3,92,31
694,4,4,3,73,97,65,2,Donna Rivera,3,29,27
695,2,0,5,81,8,78,18,Julia Young,1,11,63
696,2,0,2,40,3,47,18,Rebecca Chambers,3,63,81
697,3,0,4,25,23,34,87,Michael Andrews,3,80,7
698,5,5,3,24,44,2,78,Elizabeth Fisher,2,74,46
699,0,4,2,61,30,56,78,Erin Rodriguez,1,63,29
700,3,5,4,23,38,25,88,Kayla Hammond,2,43,56
701,4,4,3,22,9,87,73,William Walsh,1,35,67
702,0,1,3,86,36,11,73,Jesse Thompson,1,34,21
703,0,3,1,2,13,89,85,Jeffrey Salazar,3,75,90
704,0,5,3,89,5,11,85,Joyce Washington,1,73,34
705,1,0,5,14,65,31,76,Sean Johnson,2,87,41
706,2,3,1,2,43,4,26,Mr. Matthew Harris PhD,1,82,37
707,3,3,3,20,8,20,93,Craig Ramsey,1,53,47
708,3,1,4,16,64,84,78,Cynthia Gross,3,82,39
709,2,0,2,39,48,2,62,Kelly Bell,2,74,9
710,1,2,3,76,23,68,75,Diana Myers,2,11,57
711,0,0,3,28,5,27,92,Leah Perry,1,72,68
712,1,5,2,9,2,2,54,Joseph Gentry,2,69,27
713,2,2,3,26,9,53,48,Keith Arnold,3,48,63
714,5,4,3,80,57,30,14,Sean Owens,3,35,69
715,3,3,3,58,53,50,56,Heidi Hall,3,50,60
716,1,5,1,99,36,59,29,Krista Adams,3,3,73
717,3,4,2,26,9,15,30,Darren Hart,1,93,41
718,3,5,1,4,57,45,25,Patrick Lynch,3,30,78
719,5,2,1,98,18,55,39,Nicholas Smith,3,45,91
720,3,4,1,49,18,53,2,Cody Garcia,3,35,68
721,1,1,2,7,54,50,89,Ryan Roberts,2,53,56
722,4,2,1,3,74,75,33,Jeffrey Wright,2,35,60
723,3,4,4,94,63,39,21,Keith Henderson,3,87,34
724,1,1,1,79,79,15,88,Angela Holmes,2,70,88
725,1,0,3,8,85,7,78,Sandra Quinn,1,80,78
726,3,1,2,4,5,87,97,Darin Francis,3,26,65
727,5,2,2,84,18,92,25,David Hodges,1,14,27
728,5,4,5,15,95,74,15,Jennifer Reese,3,51,83
729,2,5,5,81,55,67,2,Rebecca Elliott,3,14,44
730,3,2,4,77,62,5,69,Nicholas Flores,3,90,46
731,0,0,5,28,38,81,7,Jessica Mckee,3,91,8
732,1,0,4,1,62,38,17,Kathleen Rodriguez,1,43,98
733,3,5,4,64,4,9,27,Richard Schmidt,3,74,3
734,3,1,4,46,56,46,10,Adam Erickson,3,78,55
735,3,1,4,47,10,51,58,Maria Baker,3,85,43
736,4,1,2,63,77,4,83,Michael Doyle,2,9,69
737,1,3,3,22,56,8,56,Justin Gonzalez,1,95,15
738,3,3,3,57,74,3,68,Tyrone Shaw,1,84,8
739,4,5,1,9,68,97,44,John Hall,1,4,65
740,5,2,2,43,56,85,19,Logan White,1,21,18
741,2,4,4,53,37,100,91,Christopher Moyer,2,82,1
742,4,2,3,62,43,30,44,Rose Reed,1,53,84
743,4,1,3,87,3,48,47,Lauren Brown,1,74,19
744,3,1,1,56,38,66,89,Richard Martin,3,72,8
745,0,4,2,99,71,9,1,Cynthia Mejia,2,9,76
746,1,3,5,23,69,26,44,Jill Shelton,2,16,64
747,2,0,4,25,11,35,95,William Reyes,2,56,88
748,3,0,4,39,39,70,70,Stacie Johnson,3,14,83
749,1,4,5,67,15,30,4,Amanda Winters,2,38,60
750,3,3,2,35,23,59,49,Mr. Jeffrey Khan,1,16,49
751,5,5,1,33,16,16,29,Dr. Timothy Estrada,2,57,29
752,4,3,3,77,39,48,17,Steven Jackson,2,92,16
753,2,2,5,33,63,96,32,Kimberly Miller,3,11,56
754,1,1,3,97,39,24,77,Oscar Lowe,3,71,48
755,0,1,4,37,66,25,50,Brandon Lopez,2,68,82
756,4,2,1,5,83,70,16,Curtis Combs,3,22,64
757,0,1,3,91,84,29,66,Billy Dougherty PhD,3,75,95
758,1,5,2,43,47,78,89,Karen Parker,1,19,1
759,0,0,4,27,96,1,29,Jeffrey Perry,3,33,68
760,0,5,1,72,89,51,98,William Barker,2,23,79
761,2,1,3,70,76,28,29,Robin Arnold,3,49,20
762,5,4,3,75,56,66,39,Angela Patterson,3,12,98
763,1,5,2,60,23,85,100,Melinda Smith,3,32,58
764,1,5,3,95,16,21,36,Bobby Velasquez,1,35,87
765,2,2,1,16,62,42,79,Kimberly Foster,3,50,3
766,4,5,4,41,32,72,65,Zachary Freeman,2,50,8
767,5,2,1,24,3,60,57,Katherine Bailey,2,38,36
768,3,3,2,82,38,53,91,Carlos Owens,2,19,24
769,1,3,5,54,4,59,71,Lisa Brown MD,2,67,56
770,5,1,2,28,14,75,22,Jordan Ramirez,2,15,56
771,1,1,5,15,88,42,11,Bryan Green,2,54,3
772,5,0,1,54,62,7,72,Dana Morris,2,26,93
773,5,1,2,89,28,48,70,Jennifer Fleming,2,95,80
774,0,1,4,29,62,17,16,Gregory Erickson,2,39,30
775,1,2,1,78,83,72,41,Meagan Powell,2,58,30
776,3,4,3,8,63,54,100,Patrick Poole,2,36,31
777,0,1,4,92,90,70,34,Antonio Kirk,1,71,56
778,2,1,1,33,61,87,39,Kenneth Gordon,1,3,16
779,0,3,2,16,94,87,79,Jennifer Nelson,2,66,60
780,1,5,1,6,37,84,41,Sydney Spencer,2,93,53
781,2,2,3,92,97,34,9,Cindy Foster,3,62,35
782,1,2,2,64,80,41,26,Robert Banks,1,55,87
783,1,3,2,15,20,14,44,Christopher Hamilton,1,2,18
784,0,0,1,91,91,75,5,Meghan Nguyen,2,22,29
785,4,1,5,14,69,85,78,Jon Gibbs,3,48,10
786,2,5,2,68,68,11,43,Angela Young,1,23,79
787,1,3,3,66,34,88,63,Tim Patel,1,87,46
788,5,3,3,52,56,96,3,Michael Ramirez,3,53,61
789,0,1,5,40,24,96,3,Casey Allen,1,39,44
790,3,2,1,37,45,87,10,Paul Mcdonald,3,52,91
791,1,1,1,5,60,90,59,Mrs. Laura Turner,2,72,77
792,5,4,4,28,60,48,31,Kevin Ryan,2,29,71
793,5,0,5,28,35,55,27,Pamela Jackson,3,12,98
794,3,2,3,22,19,26,64,Travis Johnson,3,60,4
795,3,3,2,24,79,26,61,James Rogers,3,88,85
796,4,0,1,72,2,81,67,Miss Sheila Morris,2,11,58
797,3,2,5,45,62,38,53,Jesus Hall,3,81,90
798,3,0,5,9,60,53,48,Joshua Robertson,1,26,56
799,2,3,4,87,30,28,98,Jacob Patrick,1,10,77
800,2,4,4,26,6,74,59,Stephanie Sanders,1,60,45
801,5,4,5,40,90,94,82,Katie Swanson,3,78,11
802,0,3,3,88,37,67,60,Brandon Norman,3,14,79
803,3,5,4,63,26,18,56,Sean Martinez,2,36,97
804,5,0,3,40,56,99,89,Hannah Cherry,3,24,10
805,0,5,3,59,10,98,63,Becky Simmons,2,8,16
806,5,4,3,21,28,79,86,Kimberly Yang,2,74,34
807,4,4,5,71,38,54,14,Brian Curry V,1,59,66
808,4,1,4,96,62,33,1,Meghan Miller,2,47,28
809,2,5,2,74,90,20,91,Charles Jordan,3,2,97
810,3,4,4,65,79,17,38,Michael King,1,31,22
811,4,4,4,45,94,26,25,Brian Lee,3,42,28
812,2,1,5,1,14,30,13,Kelsey Drake,1,48,84
813,3,0,2,80,22,14,98,Amber Matthews,1,5,67
814,2,0,2,75,92,67,86,Shawn Spencer,3,82,41
815,5,5,3,50,93,28,9,Sandra Stewart,1,79,57
816,2,3,4,74,44,30,18,Kelly Wilkerson,3,72,87
817,5,5,2,67,63,19,55,Garrett French,2,28,58
818,2,0,1,70,51,64,38,Donald Mejia,2,31,32
819,5,4,3,67,75,60,70,Matthew Nguyen,1,70,30
820,2,3,1,11,70,17,86,Courtney Nguyen,1,35,27
821,1,1,1,32,78,87,3,Craig Lowe PhD,2,64,46
822,5,3,4,2,100,65,54,Kenneth Williams,1,76,51
823,0,4,4,36,22,26,14,Mary Hall,1,98,51
824,0,2,4,79,71,15,89,Dawn Anderson,2,87,24
825,1,4,5,46,10,21,99,Tracy Cruz,1,37,32
826,0,1,5,70,10,38,63,Patricia Patton,3,20,28
827,1,5,3,20,45,26,19,Andrew Phelps,1,7,50
828,1,2,3,63,2,95,23,Gilbert Miller,2,89,12
829,4,4,5,69,46,46,14,Mark Carey,1,16,34
830,4,1,3,14,78,89,73,Patricia Kennedy,1,48,91
831,3,2,5,61,86,33,6,Brett Oliver,3,23,7
832,0,4,1,29,39,18,79,Richard Schwartz,2,47,2
833,1,4,3,16,35,83,29,Larry Cruz,3,51,82
834,3,5,3,78,13,25,89,Michael Cain,3,81,68
835,1,1,5,11,52,36,93,Paige Turner,1,95,51
836,0,5,3,20,77,81,26,Tammy Jones,3,78,57
837,3,5,1,8,67,59,41,Misty Smith,3,99,93
838,1,3,2,35,67,8,63,Gordon Davis,2,77,23
839,4,1,4,8,74,89,95,Christy Craig,2,82,72
840,5,2,2,82,19,38,26,Tyler Johnson,3,57,75
841,0,0,5,98,17,71,88,Jessica Miles,2,100,68
842,3,1,4,76,51,3,61,Alexandra Myers,2,76,48
843,5,5,3,67,8,73,7,Thomas Williams,1,78,15
844,5,0,3,77,69,21,87,Heather Wright,1,47,84
845,5,4,2,61,13,72,69,Tammy Bailey,3,88,47
846,5,1,1,26,43,56,22,Linda Singleton,3,50,54
847,4,1,3,66,78,44,59,Leroy Williams,1,96,1
848,0,1,3,33,31,39,47,Jessica Vasquez,1,9,30
849,4,3,4,4,41,89,31,Amanda Hernandez,2,74,70
850,1,0,4,72,13,19,61,Timothy Rangel,3,45,72
851,4,3,4,60,25,41,80,Sharon Wheeler,2,77,83
852,1,0,1,28,73,91,45,Roger Lewis,3,77,78
853,4,4,3,95,29,57,45,Steven Simpson,2,49,53
854,1,5,5,34,72,86,22,Anthony Smith,3,42,76
855,2,4,3,22,75,25,64,Austin Anderson,1,83,59
856,3,3,3,60,53,50,47,Kathleen Lynn,3,57,21
857,3,3,3,32,55,60,80,Veronica Hurley,2,33,74
858,4,4,2,90,30,91,31,Elizabeth Perry,2,10,69
859,3,3,1,91,69,37,10,Jeffrey Mason,1,80,61
860,1,5,4,62,23,24,76,Michael Collins,3,83,8
861,2,1,4,94,41,91,47,Alexander Hughes,1,26,61
862,0,2,2,26,41,4,25,Sue Fisher,1,73,49
863,3,5,1,17,9,50,55,Heather Maynard,3,54,70
864,2,5,2,93,10,73,62,Heather Stark,3,65,73
865,5,2,1,29,43,94,39,Laura Smith,2,10,21
866,0,3,3,51,99,3,79,Kimberly Williams,2,82,81
867,1,1,1,10,36,81,27,Paul Johnson,2,56,40
868,3,2,4,12,2,6,91,Lisa Poole,1,22,84
869,5,3,4,32,14,100,10,Cody Jones,1,97,63
870,2,1,4,68,70,52,74,Robert Quinn,1,89,27
871,1,2,3,71,50,5,18,April Clements,2,19,73
872,0,2,1,96,1,35,78,Samantha Day,3,48,91
873,2,0,1,52,14,87,88,Michelle Hall,3,18,11
874,2,5,5,72,48,4,32,Daniel Adams,2,2,13
875,5,3,4,93,20,67,67,Samantha Wade,1,31,42
876,1,4,5,99,1,62,12,Christian Burns,2,67,57
877,5,0,2,49,84,91,44,Cheryl Cole,2,91,13
878,2,4,5,49,56,18,27,Richard Nelson,3,42,31
879,0,4,4,57,19,61,57,John Moore,1,83,4
880,1,5,3,15,37,33,59,Kathy Haynes,3,48,62
881,5,0,2,30,39,77,71,Timothy Wagner,3,44,43
882,4,2,2,63,14,95,24,Rodney White,3,86,8
883,2,1,2,73,38,30,78,Shane Rivera,1,57,36
884,2,5,4,68,11,58,3,Tiffany Lambert,2,87,97
885,2,2,4,68,4,15,34,Craig Ray,3,72,69
886,2,5,1,15,2,29,43,John Randolph,1,52,72
887,5,4,1,7,22,44,14,Brenda Henry,2,22,77
888,4,3,5,41,18,61,49,Peter Wolfe,3,45,66
889,0,2,3,29,37,79,57,Hannah Robinson,1,97,59
890,1,4,2,68,81,80,6,James Griffith,1,91,95
891,4,0,5,85,50,55,16,Louis Anderson,2,78,49
892,1,0,1,74,54,43,94,Cynthia Berg,2,27,79
893,1,1,3,5,14,16,28,Vincent Castaneda,2,77,7
894,1,3,4,55,48,74,95,Jennifer Hopkins,1,11,98
895,4,3,5,77,16,45,76,Rebecca Garcia,3,10,51
896,1,3,3,87,76,47,59,Justin Sutton,2,16,85
897,2,3,5,27,89,9,90,Michael Wilkinson,1,49,29
898,0,4,4,89,31,60,33,David Ramirez,1,22,15
899,3,1,3,75,35,61,83,Kevin Simpson,3,51,8
900,2,4,4,19,51,25,4,Emily Brown,3,42,86
901,0,4,2,37,57,13,46,Christopher Miller,1,95,80
902,1,4,3,100,42,78,76,Albert Villa,3,31,30
903,0,3,4,79,7,99,57,Linda Gould,2,47,51
904,0,0,5,97,38,9,48,Jasmine Dyer,1,42,33
905,3,4,3,88,15,61,58,Christine Williamson,3,10,98
906,0,5,3,99,99,33,32,Ethan Singh,2,24,54
907,3,5,3,2,17,60,35,Justin Miller,1,5,42
908,1,4,3,69,11,88,38,Jessica Greene,2,82,71
909,1,5,4,48,55,6,48,Alexander Roth,1,9,89
910,5,5,4,43,55,24,12,Jasmine Rivera,3,91,75
